	date	state	positive	negative	pending	hospitalized	death	total	hash	dateChecked	totalTestResults	fips	deathIncrease	hospitalizedIncrease	negativeIncrease	positiveIncrease	totalTestResultsIncrease
490	20200324	PR	39.0	268.0	42.0		2.0	349	7ec0b9751abcbad31f7802be5339fc27118e5144	2020-03-24T20:00:00Z	307	72	0.0	0.0	79.0	8.0	87.0
491	20200324	RI	106.0	1120.0	77.0			1303	674fee2478af78129d5aac2cf2e4a336977d6410	2020-03-24T20:00:00Z	1226	44	0.0	0.0	188.0	0.0	188.0
492	20200324	SC	298.0	2012.0			5.0	2310	52c4c589331e0faf2478823c9635932c97f10cbe	2020-03-24T20:00:00Z	2310	45	0.0	0.0	546.0	-1.0	545.0
493	20200324	SD	30.0	790.0	268.0		1.0	1088	bae71cfc9865fab80a6bacb91e33157ffe0049c9	2020-03-24T20:00:00Z	820	46	0.0	0.0	28.0	2.0	30.0
494	20200324	TN	667.0	10517.0			2.0	11184	f02e78670d05ab7f7130ac0f7f3544c011db6ad0	2020-03-24T20:00:00Z	11184	47	0.0	0.0	7245.0	52.0	7297.0
495	20200324	TX	410.0	10757.0			9.0	11167	6e356268de7eaca86322ddd2bb190418d8e43cbf	2020-03-24T20:00:00Z	11167	48	1.0	0.0	1054.0	58.0	1112.0
496	20200324	UT	299.0	5524.0			1.0	5823	a65ed0e3be4ace0a5ed2a98a6c4a0431f5ab6272	2020-03-24T20:00:00Z	5823	49	0.0	0.0	734.0	42.0	776.0
497	20200324	VA	290.0	4180.0		45.0	7.0	4470	fe485368827bf79c9c8242fdd74eaa3aee97ba87	2020-03-24T20:00:00Z	4470	51	1.0	7.0	737.0	36.0	773.0
498	20200324	VI	17.0				0.0	17	738b0dacd60fdd603a485a7ae4a1442c605f9e6f	2020-03-24T20:00:00Z	17	78	0.0	0.0	0.0	0.0	0.0
499	20200324	VT	95.0	1440.0			7.0	1535	fd66beb38cd2b1fba87acff21e2729a14420ece0	2020-03-24T20:00:00Z	1535	50	2.0	0.0	334.0	20.0	354.0
500	20200324	WA	2221.0	31712.0			110.0	33933	4149dfb8fc06f5df0703897cddad70fb8b943543	2020-03-24T20:00:00Z	33933	53	15.0	0.0	2833.0	225.0	3058.0
501	20200324	WI	457.0	8237.0			5.0	8694	16a3df0f466239e50af60c3af8edb3776ec2d288	2020-03-24T20:00:00Z	8694	55	0.0	0.0	1187.0	41.0	1228.0
502	20200324	WV	20.0	610.0	0.0	1.0	0.0	630	0b5b2b45c9cfd691e16a0fcadd93f427f2ceb0b5	2020-03-24T20:00:00Z	630	54	0.0	0.0	166.0	4.0	170.0
503	20200324	WY	29.0	710.0				739	0564588fa0b4d3a59beddd906ed800f1ae4adefb	2020-03-24T20:00:00Z	739	56	0.0	0.0	118.0	3.0	121.0
504	20200323	AK	22.0	946.0		0.0		968	f4986bbc2de5864e6310b9727a480a52e04062e0	2020-03-23T20:00:00Z	968	2	0.0	0.0	0.0	0.0	0.0
505	20200323	AL	167.0	1665.0			0.0	1832	0dc2361b9f288babf3c389acf5dcc4aabaee69d0	2020-03-23T20:00:00Z	1832	1	0.0	0.0	201.0	29.0	230.0
506	20200323	AR	174.0	906.0	0.0	13.0	0.0	1080	98eaa96c9696c9a90dcdfb668b260b517785c49e	2020-03-23T20:00:00Z	1080	5	0.0	0.0	195.0	9.0	204.0
507	20200323	AS					0.0	0	971aba19b1d4a5f6a96ede88ac7f70866e871dcd	2020-03-23T20:00:00Z	0	60	0.0	0.0	0.0	0.0	0.0
508	20200323	AZ	265.0	309.0	6.0		2.0	580	584c330743706300256413c0208800ac8caead1d	2020-03-23T20:00:00Z	574	4	0.0	0.0	27.0	113.0	140.0
509	20200323	CA	1733.0	12567.0	12100.0		27.0	26400	3103c8f945d0935a956bf600fb6e0f7033f4970a	2020-03-23T20:00:00Z	14300	6	0.0	0.0	1263.0	197.0	1460.0
510	20200323	CO	591.0	4845.0		58.0	6.0	5436	192fe591a96a0721748b1cdc8ebfff7a342283a6	2020-03-23T20:00:00Z	5436	8	1.0	9.0	770.0	116.0	886.0
511	20200323	CT	415.0	4085.0		54.0	10.0	4500	de97cab582b67461b397b788fc21267a387a8d61	2020-03-23T20:00:00Z	4500	9	5.0	11.0	1208.0	192.0	1400.0
512	20200323	DC	116.0	1113.0			2.0	1229	d2cdcef88187d9f7d648bfcaed1a32c60a3407c2	2020-03-23T20:00:00Z	1229	11	1.0	0.0	156.0	18.0	174.0
513	20200323	DE	68.0	36.0		0.0	0.0	104	8b9f4698da7316e49c8afcc44b0da4ba6f1d1ff5	2020-03-23T20:00:00Z	104	10	0.0	0.0	0.0	12.0	12.0
514	20200323	FL	1171.0	11063.0	860.0	217.0	14.0	13094	e3f62c36b9af19248e600c4960d088bca000bc9b	2020-03-23T20:00:00Z	12234	12	1.0	32.0	3073.0	341.0	3414.0
515	20200323	GA	772.0	4297.0			25.0	5069	baa88d8282bdb76c709b51e8eeae252c2dd1393a	2020-03-23T20:00:00Z	5069	13	2.0	0.0	877.0	172.0	1049.0
516	20200323	GU	29.0	161.0			1.0	190	139d7346f728fbd851ae9f37e950b58a11d84fe4	2020-03-23T20:00:00Z	190	66	0.0	0.0	35.0	2.0	37.0
517	20200323	HI	56.0	2955.0				3011	5ab5127d7b40911eecb6852efd5eaaf8f0c40109	2020-03-23T20:00:00Z	3011	15	0.0	0.0	2692.0	8.0	2700.0
518	20200323	IA	105.0	2043.0				2148	1588635dd3fe2ff5228dafde1b74a830b8a2ca1c	2020-03-23T20:00:00Z	2148	19	0.0	0.0	828.0	15.0	843.0
519	20200323	ID	47.0	1309.0			0.0	1356	157b218d077c9018e6e45d44cc6278f767312a20	2020-03-23T20:00:00Z	1356	16	0.0	0.0	134.0	5.0	139.0
520	20200323	IL	1273.0	8583.0			12.0	9856	98cb5041b36eb2507c497dfb76bc35c264c93b18	2020-03-23T20:00:00Z	9856	17	3.0	0.0	1312.0	224.0	1536.0
521	20200323	IN	259.0	1701.0		1.0	7.0	1960	215df9ae86560f15786ddb5093f48c9537c97830	2020-03-23T20:00:00Z	1960	18	1.0	0.0	408.0	58.0	466.0
522	20200323	KS	82.0	417.0			2.0	499	d64b7b7ff4049ee1a0ed0602288d91f69effa142	2020-03-23T20:00:00Z	499	20	0.0	0.0	0.0	18.0	18.0
523	20200323	KY	104.0	1762.0			3.0	1866	18efae14d6fc3b77f242c4587738dcd4c0813268	2020-03-23T20:00:00Z	1866	21	0.0	0.0	290.0	5.0	295.0
524	20200323	LA	1172.0	4776.0			34.0	5948	6dd691c2bb81ade0364c43f0600da26da5416715	2020-03-23T20:00:00Z	5948	22	14.0	0.0	2115.0	335.0	2450.0
525	20200323	MA	777.0	8145.0		79.0	9.0	8922	49abcea3b10bc8ae6fe74ffaf53f30c6be9a1d28	2020-03-23T20:00:00Z	8922	25	4.0	8.0	2686.0	131.0	2817.0
526	20200323	MD	288.0	94.0			3.0	382	e40f9e5ead16234a595fb317a82beb9e839b26a8	2020-03-23T20:00:00Z	382	24	0.0	0.0	0.0	44.0	44.0
527	20200323	ME	107.0	2791.0				2898	f1937da23acad84ab84266443525bf60e1a9fbb1	2020-03-23T20:00:00Z	2898	23	0.0	0.0	527.0	18.0	545.0
528	20200323	MI	1328.0	2069.0			15.0	3397	c4cb302c5067e8a8305d6e6bf57e2a814e6a7ac2	2020-03-23T20:00:00Z	3397	26	7.0	0.0	0.0	293.0	293.0
529	20200323	MN	235.0	4511.0		17.0	1.0	4746	2b9bada5af068e33521d4524bedf68f31681143d	2020-03-23T20:00:00Z	4746	27	0.0	5.0	0.0	66.0	66.0
530	20200323	MO	183.0	369.0			3.0	552	ed0b78922fb0cfb71ace9941007bddb1fba0c186	2020-03-23T20:00:00Z	552	29	0.0	0.0	0.0	93.0	93.0
531	20200323	MP	0.0				0.0	0	4634966b8b5ef0326ec9fe40c99cb4128d1175fa	2020-03-23T20:00:00Z	0	69	0.0	0.0	0.0	0.0	0.0
532	20200323	MS	249.0	1143.0		33.0	1.0	1392	2cb7fea7c4011d740adc0f3cbced17c0820f9c9e	2020-03-23T20:00:00Z	1392	28	0.0	0.0	29.0	42.0	71.0
533	20200323	MT	34.0	1146.0				1180	5a153f523288470e80708975e66e26c499662714	2020-03-23T20:00:00Z	1180	30	0.0	0.0	0.0	3.0	3.0
534	20200323	NC	297.0	8141.0			0.0	8438	e54283c69843f6d7af255c4e6e0d7c86c04e53d0	2020-03-23T20:00:00Z	8438	37	0.0	0.0	1958.0	42.0	2000.0
535	20200323	ND	30.0	1353.0		4.0	0.0	1383	b7e35bca2f0c7ba8c3e9afb6ee3999a3741bda70	2020-03-23T20:00:00Z	1383	38	0.0	1.0	93.0	2.0	95.0
536	20200323	NE	50.0	356.0			0.0	406	4de64ff7016fe6c741314795faae53ff2b8392e9	2020-03-23T20:00:00Z	406	31	0.0	0.0	0.0	2.0	2.0
537	20200323	NH	78.0	1374.0	889.0			2341	e3919bd3834646db918531842db57aaa1f5485b3	2020-03-23T20:00:00Z	1452	33	0.0	0.0	186.0	13.0	199.0
538	20200323	NJ	2844.0	359.0	94.0		27.0	3297	a87ced5d4bde5f3a8703745bbc9f2c22af017cea	2020-03-23T20:00:00Z	3203	34	7.0	0.0	32.0	930.0	962.0
539	20200323	NM	65.0	5321.0				5386	7e0930ff6d99aa4801bc8d468b8575a56e143eec	2020-03-23T20:00:00Z	5386	35	0.0	0.0	599.0	8.0	607.0
540	20200323	NV	245.0	3490.0	0.0		4.0	3735	fd3a7793044a7580d134bc009b1ed9918f73b63e	2020-03-23T20:00:00Z	3735	32	2.0	0.0	1042.0	55.0	1097.0
541	20200323	NY	20875.0	57414.0		2635.0	114.0	78289	ec5dfe2a9fb1a7534ddfa40da717fe1eb342ea58	2020-03-23T20:00:00Z	78289	36	0.0	661.0	11181.0	5707.0	16888.0
542	20200323	OH	442.0	140.0		104.0	6.0	582	10a11a15d3917ba712ce959448fa6ab0c9b50260	2020-03-23T20:00:00Z	582	39	3.0	21.0	0.0	91.0	91.0
543	20200323	OK	81.0	694.0	102.0	15.0	2.0	877	d6652e6105cafd836093cd20cec8e9860999e071	2020-03-23T20:00:00Z	775	40	0.0	4.0	25.0	14.0	39.0
544	20200323	OR	191.0	3649.0		56.0	5.0	3840	01c85118adc84df47a5b701e7eb645d4eaf67d3d	2020-03-23T20:00:00Z	3840	41	1.0	13.0	785.0	30.0	815.0
545	20200323	PA	644.0	6595.0			6.0	7239	0bd78ce48359ba1bbc430a4b9166b8a77cd9ad78	2020-03-23T20:00:00Z	7239	42	4.0	0.0	1631.0	165.0	1796.0
546	20200323	PR	31.0	189.0	35.0		2.0	255	e31ae7a041c6cdad866e1b31c5c6dd9a020a95d0	2020-03-23T20:00:00Z	220	72	2.0	0.0	6.0	8.0	14.0
547	20200323	RI	106.0	932.0	216.0			1254	11d71973615e1d3a430db65b8d8842b4d9f5137f	2020-03-23T20:00:00Z	1038	44	0.0	0.0	0.0	23.0	23.0
548	20200323	SC	299.0	1466.0			5.0	1765	ee3a78c30b411145d37540b25d8755ddb52fd05d	2020-03-23T20:00:00Z	1765	45	2.0	0.0	0.0	104.0	104.0
549	20200323	SD	28.0	762.0	265.0		1.0	1055	1bfc04d249471a62a2515501a65868b89d4ffdda	2020-03-23T20:00:00Z	790	46	0.0	0.0	22.0	7.0	29.0
550	20200323	TN	615.0	3272.0			2.0	3887	b643a42fb728dc60fa340a9bdf6c6081e69987f8	2020-03-23T20:00:00Z	3887	47	2.0	0.0	0.0	110.0	110.0
551	20200323	TX	352.0	9703.0			8.0	10055	f286c4043fcd216afa2058a7d12ba56e2778be2c	2020-03-23T20:00:00Z	10055	48	3.0	0.0	1281.0	18.0	1299.0
552	20200323	UT	257.0	4790.0			1.0	5047	f4072d431db556366bbf23f1619dedad537a27c0	2020-03-23T20:00:00Z	5047	49	0.0	0.0	1282.0	76.0	1358.0
553	20200323	VA	254.0	3443.0		38.0	6.0	3697	1fd018b74b56f00584174f061ae0aa7cda9ed717	2020-03-23T20:00:00Z	3697	51	3.0	6.0	325.0	35.0	360.0
554	20200323	VI	17.0				0.0	17	7f605970cf7e9a252a6696e3d395cced4dbe6e72	2020-03-23T20:00:00Z	17	78	0.0	0.0	0.0	11.0	11.0
555	20200323	VT	75.0	1106.0			5.0	1181	78e5366386f02db7c7ce9b897ece45a61c0ba8af	2020-03-23T20:00:00Z	1181	50	3.0	0.0	0.0	23.0	23.0
556	20200323	WA	1996.0	28879.0			95.0	30875	372339fd4c554263f2a9dda388d63ad42f0f463a	2020-03-23T20:00:00Z	30875	53	1.0	0.0	3551.0	203.0	3754.0
557	20200323	WI	416.0	7050.0			5.0	7466	ee7ec42217471f652df0f98722196a31e96b606a	2020-03-23T20:00:00Z	7466	55	1.0	0.0	820.0	31.0	851.0
558	20200323	WV	16.0	444.0	4.0	1.0	0.0	464	fe2b1793b0750a67692fdd20532baa4c7240469e	2020-03-23T20:00:00Z	460	54	0.0	0.0	59.0	4.0	63.0
559	20200323	WY	26.0	592.0				618	b9954417d31e7a4220bf5adffcea32a59030601d	2020-03-23T20:00:00Z	618	56	0.0	0.0	154.0	2.0	156.0
560	20200322	AK	22.0	946.0		0.0		968	97bf723dd5a6cdcb944572afe5b788f6c7f5ce18	2020-03-22T20:00:00Z	968	2	0.0	0.0	188.0	8.0	196.0
561	20200322	AL	138.0	1464.0			0.0	1602	f2cb548c14fd4de5ce029a201d6068749afd68d4	2020-03-22T20:00:00Z	1602	1	0.0	0.0	1436.0	14.0	1450.0
562	20200322	AR	165.0	711.0	119.0	13.0	0.0	995	a20d59c35935fb3e46f728a7180a612a96bfb122	2020-03-22T20:00:00Z	876	5	0.0	13.0	144.0	47.0	191.0
563	20200322	AS					0.0	0	0fccd2a5d07fd9495d33568665cdbea990991d40	2020-03-22T20:00:00Z	0	60	0.0	0.0	0.0	0.0	0.0
564	20200322	AZ	152.0	282.0	87.0		2.0	521	a53e402edb37725273f2e0890e975e50eb034955	2020-03-22T20:00:00Z	434	4	1.0	0.0	42.0	48.0	90.0
565	20200322	CA	1536.0	11304.0			27.0	12840	3fbf626ef6eea90fed186461796a95703b55293f	2020-03-22T20:00:00Z	12840	6	3.0	0.0	55.0	257.0	312.0
566	20200322	CO	475.0	4075.0		49.0	5.0	4550	9c3327aa37dd52305eb9cb24451e8bca30c87427	2020-03-22T20:00:00Z	4550	8	1.0	5.0	758.0	112.0	870.0
567	20200322	CT	223.0	2877.0		43.0	5.0	3100	a63a5e93bb324de39e498270f6eb88d09e81155f	2020-03-22T20:00:00Z	3100	9	1.0	43.0	771.0	29.0	800.0
568	20200322	DC	98.0	957.0			1.0	1055	acb7a06c8fbeb95ea4f460e3eb8f354dcf8ba02f	2020-03-22T20:00:00Z	1055	11	0.0	0.0	451.0	21.0	472.0
569	20200322	DE	56.0	36.0			0.0	92	6a605754f6abb577617b96a2043673f1bc515bb7	2020-03-22T20:00:00Z	92	10	0.0	0.0	0.0	11.0	11.0
570	20200322	FL	830.0	7990.0	963.0	185.0	13.0	9783	829f067832985e6c24ba608f324d9ee082f2b3a8	2020-03-22T20:00:00Z	8820	12	1.0	27.0	1411.0	172.0	1583.0
571	20200322	GA	600.0	3420.0			23.0	4020	8fb595f34e59203dbb6bc80d7016b4f5d6c331cb	2020-03-22T20:00:00Z	4020	13	9.0	0.0	863.0	93.0	956.0
572	20200322	GU	27.0	126.0			1.0	153	a7e6b6ccbc3433241f8b15155e21181f2773e013	2020-03-22T20:00:00Z	153	66	1.0	0.0	18.0	12.0	30.0
573	20200322	HI	48.0	263.0				311	0ccdb9d9470e6e46263b09c58b23982b697a1a79	2020-03-22T20:00:00Z	311	15	0.0	0.0	139.0	11.0	150.0
574	20200322	IA	90.0	1215.0				1305	7567130242b80146cef249935b3c97b51e4614d5	2020-03-22T20:00:00Z	1305	19	0.0	0.0	166.0	22.0	188.0
575	20200322	ID	42.0	1175.0			0.0	1217	620327fa7cd9a14a25198de973daad939bb75f39	2020-03-22T20:00:00Z	1217	16	0.0	0.0	295.0	11.0	306.0
576	20200322	IL	1049.0	7271.0			9.0	8320	13bbf71c86f2c7af77d9cd6a4bc692e918fff163	2020-03-22T20:00:00Z	8320	17	3.0	0.0	1783.0	296.0	2079.0
577	20200322	IN	201.0	1293.0		1.0	6.0	1494	188df1ecd18de9aee4eb266b6ed136427bbfbdef	2020-03-22T20:00:00Z	1494	18	2.0	0.0	586.0	75.0	661.0
578	20200322	KS	64.0	417.0			2.0	481	24208431ed495bf4e535fecd6a157d12d3c369c0	2020-03-22T20:00:00Z	481	20	0.0	0.0	0.0	9.0	9.0
579	20200322	KY	99.0	1472.0			3.0	1571	288b1efb3d2bfe09a119d451c6651cd0d2f1ee7a	2020-03-22T20:00:00Z	1571	21	1.0	0.0	758.0	45.0	803.0
580	20200322	LA	837.0	2661.0			20.0	3498	6590165902b646109a8340e917b0bc2637244648	2020-03-22T20:00:00Z	3498	22	4.0	0.0	481.0	252.0	733.0
581	20200322	MA	646.0	5459.0		71.0	5.0	6105	4b0741772ade94f340d69662d58b9149492cb8c6	2020-03-22T20:00:00Z	6105	25	4.0	10.0	707.0	121.0	828.0
582	20200322	MD	244.0	94.0			3.0	338	4a0cb2ee4c88b6b15aa55b4ce26f73e8e3e8d61d	2020-03-22T20:00:00Z	338	24	1.0	0.0	0.0	54.0	54.0
583	20200322	ME	89.0	2264.0				2353	d6e7b9fb4c1dfd45990991f92a439cbb1bb75b07	2020-03-22T20:00:00Z	2353	23	0.0	0.0	0.0	16.0	16.0
584	20200322	MI	1035.0	2069.0			8.0	3104	e71f04e0fcbe47ae489f650a5c736401f210c768	2020-03-22T20:00:00Z	3104	26	3.0	0.0	0.0	248.0	248.0
585	20200322	MN	169.0	4511.0		12.0	1.0	4680	87e384d3482618467000b08bb1d98aac0e352cad	2020-03-22T20:00:00Z	4680	27	0.0	12.0	559.0	31.0	590.0
586	20200322	MO	90.0	369.0			3.0	459	336768f39879510777583842ea89676470f17aca	2020-03-22T20:00:00Z	459	29	0.0	0.0	0.0	17.0	17.0
587	20200322	MP	0.0				0.0	0	bae7a74be3adb6c5c61e3e07114b28f09732bd15	2020-03-22T20:00:00Z	0	69	0.0	0.0	0.0	0.0	0.0
588	20200322	MS	207.0	1114.0		33.0	1.0	1321	f39d77510d4b8790e24e66d36a8cc6ff5b3614e0	2020-03-22T20:00:00Z	1321	28	0.0	33.0	419.0	67.0	486.0
589	20200322	MT	31.0	1146.0				1177	dc361d5928869b358201b2473e9eae88b78a2823	2020-03-22T20:00:00Z	1177	30	0.0	0.0	0.0	11.0	11.0
590	20200322	NC	255.0	6183.0			0.0	6438	5f4e1a7c599c9b745be9e8f626449fb9792c4dba	2020-03-22T20:00:00Z	6438	37	0.0	0.0	1091.0	71.0	1162.0
591	20200322	ND	28.0	1260.0		3.0	0.0	1288	ee85648c6e598dda5ff19db55a37e526544c4521	2020-03-22T20:00:00Z	1288	38	0.0	0.0	119.0	0.0	119.0
592	20200322	NE	48.0	356.0			0.0	404	34e232c7526aeae401d033411f7d83deee03f844	2020-03-22T20:00:00Z	404	31	0.0	0.0	0.0	10.0	10.0
593	20200322	NH	65.0	1188.0	959.0			2212	3bd997b43e1a6e6d382dab3a9969974c98ea8091	2020-03-22T20:00:00Z	1253	33	0.0	0.0	215.0	10.0	225.0
594	20200322	NJ	1914.0	327.0	49.0		20.0	2290	0a48105abe9f1a446436c35bebb0773310fcb30f	2020-03-22T20:00:00Z	2241	34	4.0	0.0	33.0	587.0	620.0
595	20200322	NM	57.0	4722.0				4779	3f3a2e20270b38ec4452f0709e80c63aaf320c04	2020-03-22T20:00:00Z	4779	35	0.0	0.0	951.0	0.0	951.0
596	20200322	NV	190.0	2448.0			2.0	2638	8dc39a8a73a26ab584b2f2252c1d8dbdf7c40074	2020-03-22T20:00:00Z	2638	32	0.0	0.0	64.0	66.0	130.0
597	20200322	NY	15168.0	46233.0		1974.0	114.0	61401	1db996f9ee77f1f948cd754356856f98cb734ba6	2020-03-22T20:00:00Z	61401	36	70.0	371.0	11152.0	4812.0	15964.0
598	20200322	OH	351.0	140.0		83.0	3.0	491	8fb588c5b4de1124ad5a85e53932243a520c071e	2020-03-22T20:00:00Z	491	39	0.0	25.0	0.0	104.0	104.0
599	20200322	OK	67.0	669.0	102.0	11.0	2.0	838	5a499c4e87edf7a6a68d54c0e775d9b45f11a838	2020-03-22T20:00:00Z	736	40	1.0	1.0	109.0	14.0	123.0
600	20200322	OR	161.0	2864.0		43.0	4.0	3025	9550f6f53ea10250a4546717487235c93cc97141	2020-03-22T20:00:00Z	3025	41	1.0	43.0	861.0	47.0	908.0
601	20200322	PA	479.0	4964.0			2.0	5443	0d593fc4b9c2311e899d20c4216c81a7b2890742	2020-03-22T20:00:00Z	5443	42	0.0	0.0	1198.0	108.0	1306.0
602	20200322	PR	23.0	183.0	69.0			275	f52432ae457dd4a1d1710509d9c7e3faa4c090c4	2020-03-22T20:00:00Z	206	72	0.0	0.0	40.0	2.0	42.0
603	20200322	RI	83.0	932.0	216.0			1231	74bf5fe31cfd28b32164bb56e3bab16b291b7f78	2020-03-22T20:00:00Z	1015	44	0.0	0.0	70.0	17.0	87.0
604	20200322	SC	195.0	1466.0			3.0	1661	1992d58cd17977cdc1128fe4dd3e8f90d0552541	2020-03-22T20:00:00Z	1661	45	2.0	0.0	211.0	43.0	254.0
605	20200322	SD	21.0	740.0	277.0		1.0	1038	bec0e2adbf4a89a19592d0200b04c437bb7ce8f3	2020-03-22T20:00:00Z	761	46	0.0	0.0	49.0	7.0	56.0
606	20200322	TN	505.0	3272.0				3777	7f72b69dd9643c62fb1617e647c274acfa875fc9	2020-03-22T20:00:00Z	3777	47	0.0	0.0	0.0	134.0	134.0
607	20200322	TX	334.0	8422.0			5.0	8756	9b73cbd246d5ad6a76df359348ebc41c989802f5	2020-03-22T20:00:00Z	8756	48	0.0	0.0	2204.0	30.0	2234.0
608	20200322	UT	181.0	3508.0			1.0	3689	2f4b477ca331438cd389667a070e9b263e3995eb	2020-03-22T20:00:00Z	3689	49	1.0	0.0	1084.0	45.0	1129.0
609	20200322	VA	219.0	3118.0		32.0	3.0	3337	c3b83f22f695643a2545af0f6e3e1ce3e8aea45b	2020-03-22T20:00:00Z	3337	51	1.0	7.0	480.0	67.0	547.0
610	20200322	VI	6.0				0.0	6	493fb9c250f5b6981f290a88240b623d1e0c64f9	2020-03-22T20:00:00Z	6	78	0.0	0.0	0.0	0.0	0.0
611	20200322	VT	52.0	1106.0			2.0	1158	2e3ef59abbaba47ee8425fc6ac9e535df0a75b4a	2020-03-22T20:00:00Z	1158	50	0.0	0.0	327.0	23.0	350.0
612	20200322	WA	1793.0	25328.0			94.0	27121	f7ecd8ec4b84d7aef16bc23945a147ae441b8665	2020-03-22T20:00:00Z	27121	53	11.0	0.0	3609.0	269.0	3878.0
613	20200322	WI	385.0	6230.0			4.0	6615	924a1df060b245566513b24ae969f41ef7df3672	2020-03-22T20:00:00Z	6615	55	0.0	0.0	1602.0	104.0	1706.0
614	20200322	WV	12.0	385.0	1.0	1.0	0.0	398	b9d3c065a5990731c4a3b1febdeef843f21d4c69	2020-03-22T20:00:00Z	397	54	0.0	0.0	55.0	1.0	56.0
615	20200322	WY	24.0	438.0				462	e562dcf998f9beef41bb16544f5dbbf8f5303f42	2020-03-22T20:00:00Z	462	56	0.0	0.0	0.0	1.0	1.0
616	20200321	AK	14.0	758.0		0.0		772	5aca796ce0f259a998d448767e681ff008c12f0f	2020-03-21T20:00:00Z	772	2	0.0	0.0	72.0	2.0	74.0
617	20200321	AL	124.0	28.0			0.0	152	baa527f0f6a4ed06bc4b090951b550bf6fbfdde6	2020-03-21T20:00:00Z	152	1	0.0	0.0	0.0	43.0	43.0
618	20200321	AR	118.0	567.0	154.0			839	47f0cd57d1400c8a7d4669f9ef365714c06850d2	2020-03-21T20:00:00Z	685	5	0.0	0.0	216.0	22.0	238.0
619	20200321	AS					0.0	0	7c27798a0019e03914e2ed7fecf06f3350442435	2020-03-21T20:00:00Z	0	60	0.0	0.0	0.0	0.0	0.0
620	20200321	AZ	104.0	240.0	122.0		1.0	466	1468235c0e6ce34ab9b8c7eaf638f73a5570f5b0	2020-03-21T20:00:00Z	344	4	1.0	0.0	29.0	39.0	68.0
621	20200321	CA	1279.0	11249.0			24.0	12528	1d05eb32e039417e6338bdb60b75cb9d357d3fd2	2020-03-21T20:00:00Z	12528	6	4.0	0.0	825.0	216.0	1041.0
622	20200321	CO	363.0	3317.0		44.0	4.0	3680	adf53a47d38990c9b401240d3e3e50e2c4524cf3	2020-03-21T20:00:00Z	3680	8	1.0	44.0	642.0	86.0	728.0
623	20200321	CT	194.0	2106.0			4.0	2300	959ef064d40bc457202db19ac2297e8456a14bb2	2020-03-21T20:00:00Z	2300	9	1.0	0.0	1502.0	0.0	1502.0
624	20200321	DC	77.0	506.0	0.0		1.0	583	bbc31750a4e2e305dca0b40892220a7b081f8e10	2020-03-21T20:00:00Z	583	11	0.0	0.0	5.0	6.0	11.0
625	20200321	DE	45.0	36.0			0.0	81	0b7929a3ebfdd7fa4142bd1744661db27238e495	2020-03-21T20:00:00Z	81	10	0.0	0.0	0.0	7.0	7.0
626	20200321	FL	658.0	6579.0	1002.0	158.0	12.0	8239	cebe09730763d65ecbaed4f7ef9a508379e320ac	2020-03-21T20:00:00Z	7237	12	2.0	158.0	4709.0	138.0	4847.0
627	20200321	GA	507.0	2557.0			14.0	3064	d7b10da52632a909c753f2209b4ccfcb174588ff	2020-03-21T20:00:00Z	3064	13	1.0	0.0	591.0	87.0	678.0
628	20200321	GU	15.0	108.0				123	f6e70786f84dd071d8cdfff658d5a30d4beac424	2020-03-21T20:00:00Z	123	66	0.0	0.0	22.0	1.0	23.0
629	20200321	HI	37.0	124.0	9.0			170	61f9110ffcc3bd8cc2a61fc152c369ae7273bb46	2020-03-21T20:00:00Z	161	15	0.0	0.0	0.0	11.0	11.0
630	20200321	IA	68.0	1049.0				1117	8c47bf5bc1967e12572ec3e6fcf50088c224ada4	2020-03-21T20:00:00Z	1117	19	0.0	0.0	407.0	23.0	430.0
631	20200321	ID	31.0	880.0				911	219b1e9c60fb5b3c89b748129213c33b4bd14d2f	2020-03-21T20:00:00Z	911	16	0.0	0.0	290.0	8.0	298.0
632	20200321	IL	753.0	5488.0			6.0	6241	5362493d56be9570bb111b8c3fc8884c548f264e	2020-03-21T20:00:00Z	6241	17	1.0	0.0	1792.0	168.0	1960.0
633	20200321	IN	126.0	707.0		1.0	4.0	833	e8df73955fb7180e700f8fd13affb531736a94b2	2020-03-21T20:00:00Z	833	18	2.0	1.0	232.0	47.0	279.0
634	20200321	KS	55.0	417.0			2.0	472	f3b8502524ff334b79c558935a923b8aaa64a40f	2020-03-21T20:00:00Z	472	20	1.0	0.0	0.0	11.0	11.0
635	20200321	KY	54.0	714.0			2.0	768	9c5210b693c212f323357cd0e34e8a77f20e4c35	2020-03-21T20:00:00Z	768	21	1.0	0.0	122.0	7.0	129.0
636	20200321	LA	585.0	2180.0			16.0	2765	e364950c398123ef250c9ff205ff02a22065f811	2020-03-21T20:00:00Z	2765	22	4.0	0.0	1612.0	106.0	1718.0
637	20200321	MA	525.0	4752.0		61.0	1.0	5277	e5ec8804c517c9aa8f4a643f0db5852228b938bd	2020-03-21T20:00:00Z	5277	25	0.0	61.0	1074.0	112.0	1186.0
638	20200321	MD	190.0	94.0			2.0	284	251eedfbacf86266e2e7dada00eafece4a80258d	2020-03-21T20:00:00Z	284	24	1.0	0.0	0.0	41.0	41.0
639	20200321	ME	73.0	2264.0				2337	cf07ad44b146cd15a7210390c0c082d842d2a75b	2020-03-21T20:00:00Z	2337	23	0.0	0.0	0.0	16.0	16.0
