	date	country	confirmed	death	recovered
5733	4/21/20	Eswatini	31.0	1.0	8.0
5734	4/22/20	Eswatini	31.0	1.0	8.0
5735	4/23/20	Eswatini	31.0	1.0	8.0
5736	4/24/20	Eswatini	36.0	1.0	10.0
5737	4/25/20	Eswatini	56.0	1.0	10.0
5738	4/26/20	Eswatini	59.0	1.0	10.0
5739	4/27/20	Eswatini	65.0	1.0	10.0
5740	4/28/20	Eswatini	71.0	1.0	10.0
5741	4/29/20	Eswatini	91.0	1.0	10.0
5742	1/22/20	Ethiopia	0.0	0.0	0.0
5743	1/23/20	Ethiopia	0.0	0.0	0.0
5744	1/24/20	Ethiopia	0.0	0.0	0.0
5745	1/25/20	Ethiopia	0.0	0.0	0.0
5746	1/26/20	Ethiopia	0.0	0.0	0.0
5747	1/27/20	Ethiopia	0.0	0.0	0.0
5748	1/28/20	Ethiopia	0.0	0.0	0.0
5749	1/29/20	Ethiopia	0.0	0.0	0.0
5750	1/30/20	Ethiopia	0.0	0.0	0.0
5751	1/31/20	Ethiopia	0.0	0.0	0.0
5752	2/1/20	Ethiopia	0.0	0.0	0.0
5753	2/2/20	Ethiopia	0.0	0.0	0.0
5754	2/3/20	Ethiopia	0.0	0.0	0.0
5755	2/4/20	Ethiopia	0.0	0.0	0.0
5756	2/5/20	Ethiopia	0.0	0.0	0.0
5757	2/6/20	Ethiopia	0.0	0.0	0.0
5758	2/7/20	Ethiopia	0.0	0.0	0.0
5759	2/8/20	Ethiopia	0.0	0.0	0.0
5760	2/9/20	Ethiopia	0.0	0.0	0.0
5761	2/10/20	Ethiopia	0.0	0.0	0.0
5762	2/11/20	Ethiopia	0.0	0.0	0.0
5763	2/12/20	Ethiopia	0.0	0.0	0.0
5764	2/13/20	Ethiopia	0.0	0.0	0.0
5765	2/14/20	Ethiopia	0.0	0.0	0.0
5766	2/15/20	Ethiopia	0.0	0.0	0.0
5767	2/16/20	Ethiopia	0.0	0.0	0.0
5768	2/17/20	Ethiopia	0.0	0.0	0.0
5769	2/18/20	Ethiopia	0.0	0.0	0.0
5770	2/19/20	Ethiopia	0.0	0.0	0.0
5771	2/20/20	Ethiopia	0.0	0.0	0.0
5772	2/21/20	Ethiopia	0.0	0.0	0.0
5773	2/22/20	Ethiopia	0.0	0.0	0.0
5774	2/23/20	Ethiopia	0.0	0.0	0.0
5775	2/24/20	Ethiopia	0.0	0.0	0.0
5776	2/25/20	Ethiopia	0.0	0.0	0.0
5777	2/26/20	Ethiopia	0.0	0.0	0.0
5778	2/27/20	Ethiopia	0.0	0.0	0.0
5779	2/28/20	Ethiopia	0.0	0.0	0.0
5780	2/29/20	Ethiopia	0.0	0.0	0.0
5781	3/1/20	Ethiopia	0.0	0.0	0.0
5782	3/2/20	Ethiopia	0.0	0.0	0.0
5783	3/3/20	Ethiopia	0.0	0.0	0.0
5784	3/4/20	Ethiopia	0.0	0.0	0.0
5785	3/5/20	Ethiopia	0.0	0.0	0.0
5786	3/6/20	Ethiopia	0.0	0.0	0.0
5787	3/7/20	Ethiopia	0.0	0.0	0.0
5788	3/8/20	Ethiopia	0.0	0.0	0.0
5789	3/9/20	Ethiopia	0.0	0.0	0.0
5790	3/10/20	Ethiopia	0.0	0.0	0.0
5791	3/11/20	Ethiopia	0.0	0.0	0.0
5792	3/12/20	Ethiopia	0.0	0.0	0.0
5793	3/13/20	Ethiopia	1.0	0.0	0.0
5794	3/14/20	Ethiopia	1.0	0.0	0.0
5795	3/15/20	Ethiopia	1.0	0.0	0.0
5796	3/16/20	Ethiopia	5.0	0.0	0.0
5797	3/17/20	Ethiopia	5.0	0.0	0.0
5798	3/18/20	Ethiopia	6.0	0.0	0.0
5799	3/19/20	Ethiopia	6.0	0.0	0.0
5800	3/20/20	Ethiopia	9.0	0.0	0.0
5801	3/21/20	Ethiopia	9.0	0.0	0.0
5802	3/22/20	Ethiopia	11.0	0.0	4.0
5803	3/23/20	Ethiopia	11.0	0.0	4.0
5804	3/24/20	Ethiopia	12.0	0.0	0.0
5805	3/25/20	Ethiopia	12.0	0.0	0.0
5806	3/26/20	Ethiopia	12.0	0.0	0.0
5807	3/27/20	Ethiopia	16.0	0.0	0.0
5808	3/28/20	Ethiopia	16.0	0.0	1.0
5809	3/29/20	Ethiopia	21.0	0.0	1.0
5810	3/30/20	Ethiopia	23.0	0.0	4.0
5811	3/31/20	Ethiopia	26.0	0.0	2.0
5812	4/1/20	Ethiopia	29.0	0.0	2.0
5813	4/2/20	Ethiopia	29.0	0.0	3.0
5814	4/3/20	Ethiopia	35.0	0.0	3.0
5815	4/4/20	Ethiopia	38.0	0.0	4.0
5816	4/5/20	Ethiopia	43.0	2.0	4.0
5817	4/6/20	Ethiopia	44.0	2.0	4.0
5818	4/7/20	Ethiopia	52.0	2.0	4.0
5819	4/8/20	Ethiopia	55.0	2.0	4.0
5820	4/9/20	Ethiopia	56.0	2.0	4.0
5821	4/10/20	Ethiopia	65.0	3.0	4.0
5822	4/11/20	Ethiopia	69.0	3.0	10.0
5823	4/12/20	Ethiopia	71.0	3.0	10.0
5824	4/13/20	Ethiopia	74.0	3.0	14.0
5825	4/14/20	Ethiopia	82.0	3.0	14.0
5826	4/15/20	Ethiopia	85.0	3.0	15.0
5827	4/16/20	Ethiopia	92.0	3.0	15.0
5828	4/17/20	Ethiopia	96.0	3.0	15.0
5829	4/18/20	Ethiopia	105.0	3.0	16.0
5830	4/19/20	Ethiopia	108.0	3.0	16.0
5831	4/20/20	Ethiopia	111.0	3.0	16.0
5832	4/21/20	Ethiopia	114.0	3.0	16.0
5833	4/22/20	Ethiopia	116.0	3.0	21.0
5834	4/23/20	Ethiopia	116.0	3.0	21.0
5835	4/24/20	Ethiopia	117.0	3.0	25.0
5836	4/25/20	Ethiopia	122.0	3.0	29.0
5837	4/26/20	Ethiopia	123.0	3.0	41.0
5838	4/27/20	Ethiopia	124.0	3.0	50.0
5839	4/28/20	Ethiopia	126.0	3.0	50.0
5840	4/29/20	Ethiopia	130.0	3.0	58.0
5841	1/22/20	Fiji	0.0	0.0	0.0
5842	1/23/20	Fiji	0.0	0.0	0.0
5843	1/24/20	Fiji	0.0	0.0	0.0
5844	1/25/20	Fiji	0.0	0.0	0.0
5845	1/26/20	Fiji	0.0	0.0	0.0
5846	1/27/20	Fiji	0.0	0.0	0.0
5847	1/28/20	Fiji	0.0	0.0	0.0
5848	1/29/20	Fiji	0.0	0.0	0.0
5849	1/30/20	Fiji	0.0	0.0	0.0
5850	1/31/20	Fiji	0.0	0.0	0.0
5851	2/1/20	Fiji	0.0	0.0	0.0
5852	2/2/20	Fiji	0.0	0.0	0.0
5853	2/3/20	Fiji	0.0	0.0	0.0
5854	2/4/20	Fiji	0.0	0.0	0.0
5855	2/5/20	Fiji	0.0	0.0	0.0
5856	2/6/20	Fiji	0.0	0.0	0.0
5857	2/7/20	Fiji	0.0	0.0	0.0
5858	2/8/20	Fiji	0.0	0.0	0.0
5859	2/9/20	Fiji	0.0	0.0	0.0
5860	2/10/20	Fiji	0.0	0.0	0.0
5861	2/11/20	Fiji	0.0	0.0	0.0
5862	2/12/20	Fiji	0.0	0.0	0.0
5863	2/13/20	Fiji	0.0	0.0	0.0
5864	2/14/20	Fiji	0.0	0.0	0.0
5865	2/15/20	Fiji	0.0	0.0	0.0
5866	2/16/20	Fiji	0.0	0.0	0.0
5867	2/17/20	Fiji	0.0	0.0	0.0
5868	2/18/20	Fiji	0.0	0.0	0.0
5869	2/19/20	Fiji	0.0	0.0	0.0
5870	2/20/20	Fiji	0.0	0.0	0.0
5871	2/21/20	Fiji	0.0	0.0	0.0
5872	2/22/20	Fiji	0.0	0.0	0.0
5873	2/23/20	Fiji	0.0	0.0	0.0
5874	2/24/20	Fiji	0.0	0.0	0.0
5875	2/25/20	Fiji	0.0	0.0	0.0
5876	2/26/20	Fiji	0.0	0.0	0.0
5877	2/27/20	Fiji	0.0	0.0	0.0
5878	2/28/20	Fiji	0.0	0.0	0.0
5879	2/29/20	Fiji	0.0	0.0	0.0
5880	3/1/20	Fiji	0.0	0.0	0.0
5881	3/2/20	Fiji	0.0	0.0	0.0
5882	3/3/20	Fiji	0.0	0.0	0.0
5883	3/4/20	Fiji	0.0	0.0	0.0
5884	3/5/20	Fiji	0.0	0.0	0.0
5885	3/6/20	Fiji	0.0	0.0	0.0
5886	3/7/20	Fiji	0.0	0.0	0.0
5887	3/8/20	Fiji	0.0	0.0	0.0
5888	3/9/20	Fiji	0.0	0.0	0.0
5889	3/10/20	Fiji	0.0	0.0	0.0
5890	3/11/20	Fiji	0.0	0.0	0.0
5891	3/12/20	Fiji	0.0	0.0	0.0
5892	3/13/20	Fiji	0.0	0.0	0.0
5893	3/14/20	Fiji	0.0	0.0	0.0
5894	3/15/20	Fiji	0.0	0.0	0.0
5895	3/16/20	Fiji	0.0	0.0	0.0
5896	3/17/20	Fiji	0.0	0.0	0.0
5897	3/18/20	Fiji	0.0	0.0	0.0
5898	3/19/20	Fiji	1.0	0.0	0.0
5899	3/20/20	Fiji	1.0	0.0	0.0
5900	3/21/20	Fiji	1.0	0.0	0.0
5901	3/22/20	Fiji	2.0	0.0	0.0
5902	3/23/20	Fiji	3.0	0.0	0.0
5903	3/24/20	Fiji	4.0	0.0	0.0
5904	3/25/20	Fiji	5.0	0.0	0.0
5905	3/26/20	Fiji	5.0	0.0	0.0
5906	3/27/20	Fiji	5.0	0.0	0.0
5907	3/28/20	Fiji	5.0	0.0	0.0
5908	3/29/20	Fiji	5.0	0.0	0.0
5909	3/30/20	Fiji	5.0	0.0	0.0
5910	3/31/20	Fiji	5.0	0.0	0.0
5911	4/1/20	Fiji	5.0	0.0	0.0
5912	4/2/20	Fiji	7.0	0.0	0.0
5913	4/3/20	Fiji	7.0	0.0	0.0
5914	4/4/20	Fiji	12.0	0.0	0.0
5915	4/5/20	Fiji	12.0	0.0	0.0
5916	4/6/20	Fiji	14.0	0.0	0.0
5917	4/7/20	Fiji	15.0	0.0	0.0
5918	4/8/20	Fiji	15.0	0.0	0.0
5919	4/9/20	Fiji	15.0	0.0	0.0
5920	4/10/20	Fiji	16.0	0.0	0.0
5921	4/11/20	Fiji	16.0	0.0	0.0
5922	4/12/20	Fiji	16.0	0.0	0.0
5923	4/13/20	Fiji	16.0	0.0	0.0
5924	4/14/20	Fiji	16.0	0.0	0.0
5925	4/15/20	Fiji	16.0	0.0	0.0
5926	4/16/20	Fiji	17.0	0.0	0.0
5927	4/17/20	Fiji	17.0	0.0	0.0
5928	4/18/20	Fiji	17.0	0.0	0.0
5929	4/19/20	Fiji	17.0	0.0	0.0
5930	4/20/20	Fiji	18.0	0.0	3.0
5931	4/21/20	Fiji	18.0	0.0	3.0
5932	4/22/20	Fiji	18.0	0.0	8.0
5933	4/23/20	Fiji	18.0	0.0	8.0
5934	4/24/20	Fiji	18.0	0.0	10.0
5935	4/25/20	Fiji	18.0	0.0	10.0
5936	4/26/20	Fiji	18.0	0.0	12.0
5937	4/27/20	Fiji	18.0	0.0	12.0
5938	4/28/20	Fiji	18.0	0.0	12.0
5939	4/29/20	Fiji	18.0	0.0	12.0
5940	1/22/20	Finland	0.0	0.0	0.0
5941	1/23/20	Finland	0.0	0.0	0.0
5942	1/24/20	Finland	0.0	0.0	0.0
5943	1/25/20	Finland	0.0	0.0	0.0
5944	1/26/20	Finland	0.0	0.0	0.0
5945	1/27/20	Finland	0.0	0.0	0.0
5946	1/28/20	Finland	0.0	0.0	0.0
5947	1/29/20	Finland	1.0	0.0	0.0
5948	1/30/20	Finland	1.0	0.0	0.0
5949	1/31/20	Finland	1.0	0.0	0.0
5950	2/1/20	Finland	1.0	0.0	0.0
5951	2/2/20	Finland	1.0	0.0	0.0
5952	2/3/20	Finland	1.0	0.0	0.0
5953	2/4/20	Finland	1.0	0.0	0.0
5954	2/5/20	Finland	1.0	0.0	0.0
5955	2/6/20	Finland	1.0	0.0	0.0
5956	2/7/20	Finland	1.0	0.0	0.0
5957	2/8/20	Finland	1.0	0.0	0.0
5958	2/9/20	Finland	1.0	0.0	0.0
5959	2/10/20	Finland	1.0	0.0	0.0
5960	2/11/20	Finland	1.0	0.0	0.0
5961	2/12/20	Finland	1.0	0.0	1.0
5962	2/13/20	Finland	1.0	0.0	1.0
5963	2/14/20	Finland	1.0	0.0	1.0
5964	2/15/20	Finland	1.0	0.0	1.0
5965	2/16/20	Finland	1.0	0.0	1.0
5966	2/17/20	Finland	1.0	0.0	1.0
5967	2/18/20	Finland	1.0	0.0	1.0
5968	2/19/20	Finland	1.0	0.0	1.0
5969	2/20/20	Finland	1.0	0.0	1.0
5970	2/21/20	Finland	1.0	0.0	1.0
5971	2/22/20	Finland	1.0	0.0	1.0
5972	2/23/20	Finland	1.0	0.0	1.0
5973	2/24/20	Finland	1.0	0.0	1.0
5974	2/25/20	Finland	1.0	0.0	1.0
5975	2/26/20	Finland	2.0	0.0	1.0
5976	2/27/20	Finland	2.0	0.0	1.0
5977	2/28/20	Finland	2.0	0.0	1.0
5978	2/29/20	Finland	3.0	0.0	1.0
5979	3/1/20	Finland	6.0	0.0	1.0
5980	3/2/20	Finland	6.0	0.0	1.0
5981	3/3/20	Finland	6.0	0.0	1.0
5982	3/4/20	Finland	6.0	0.0	1.0
5983	3/5/20	Finland	12.0	0.0	1.0
5984	3/6/20	Finland	15.0	0.0	1.0
5985	3/7/20	Finland	15.0	0.0	1.0
5986	3/8/20	Finland	23.0	0.0	1.0
5987	3/9/20	Finland	30.0	0.0	1.0
5988	3/10/20	Finland	40.0	0.0	1.0
5989	3/11/20	Finland	59.0	0.0	1.0
5990	3/12/20	Finland	59.0	0.0	1.0
5991	3/13/20	Finland	155.0	0.0	1.0
5992	3/14/20	Finland	225.0	0.0	1.0
5993	3/15/20	Finland	244.0	0.0	10.0
5994	3/16/20	Finland	277.0	0.0	10.0
5995	3/17/20	Finland	321.0	0.0	10.0
5996	3/18/20	Finland	336.0	0.0	10.0
5997	3/19/20	Finland	400.0	0.0	10.0
5998	3/20/20	Finland	450.0	0.0	10.0
5999	3/21/20	Finland	523.0	1.0	10.0
6000	3/22/20	Finland	626.0	1.0	10.0
6001	3/23/20	Finland	700.0	1.0	10.0
6002	3/24/20	Finland	792.0	1.0	10.0
6003	3/25/20	Finland	880.0	3.0	10.0
6004	3/26/20	Finland	958.0	5.0	10.0
6005	3/27/20	Finland	1041.0	7.0	10.0
6006	3/28/20	Finland	1167.0	9.0	10.0
6007	3/29/20	Finland	1240.0	11.0	10.0
6008	3/30/20	Finland	1352.0	13.0	10.0
6009	3/31/20	Finland	1418.0	17.0	10.0
6010	4/1/20	Finland	1446.0	17.0	10.0
6011	4/2/20	Finland	1518.0	19.0	300.0
6012	4/3/20	Finland	1615.0	20.0	300.0
6013	4/4/20	Finland	1882.0	25.0	300.0
6014	4/5/20	Finland	1927.0	28.0	300.0
6015	4/6/20	Finland	2176.0	27.0	300.0
6016	4/7/20	Finland	2308.0	34.0	300.0
6017	4/8/20	Finland	2487.0	40.0	300.0
6018	4/9/20	Finland	2605.0	42.0	300.0
6019	4/10/20	Finland	2769.0	48.0	300.0
6020	4/11/20	Finland	2905.0	49.0	300.0
6021	4/12/20	Finland	2974.0	56.0	300.0
6022	4/13/20	Finland	3064.0	59.0	300.0
6023	4/14/20	Finland	3161.0	64.0	300.0
6024	4/15/20	Finland	3237.0	72.0	300.0
6025	4/16/20	Finland	3369.0	75.0	1700.0
6026	4/17/20	Finland	3489.0	82.0	1700.0
6027	4/18/20	Finland	3681.0	90.0	1700.0
6028	4/19/20	Finland	3783.0	94.0	1700.0
6029	4/20/20	Finland	3868.0	98.0	2000.0
6030	4/21/20	Finland	4014.0	141.0	2000.0
6031	4/22/20	Finland	4129.0	149.0	2000.0
6032	4/23/20	Finland	4284.0	172.0	2000.0
6033	4/24/20	Finland	4395.0	177.0	2500.0
6034	4/25/20	Finland	4475.0	186.0	2500.0
6035	4/26/20	Finland	4576.0	190.0	2500.0
6036	4/27/20	Finland	4695.0	193.0	2500.0
6037	4/28/20	Finland	4740.0	199.0	2800.0
6038	4/29/20	Finland	4906.0	206.0	2800.0
6039	1/22/20	France	0.0	0.0	0.0
6040	1/23/20	France	0.0	0.0	0.0
6041	1/24/20	France	2.0	0.0	0.0
6042	1/25/20	France	3.0	0.0	0.0
6043	1/26/20	France	3.0	0.0	0.0
6044	1/27/20	France	3.0	0.0	0.0
6045	1/28/20	France	4.0	0.0	0.0
6046	1/29/20	France	5.0	0.0	0.0
6047	1/30/20	France	5.0	0.0	0.0
6048	1/31/20	France	5.0	0.0	0.0
6049	2/1/20	France	6.0	0.0	0.0
6050	2/2/20	France	6.0	0.0	0.0
6051	2/3/20	France	6.0	0.0	0.0
6052	2/4/20	France	6.0	0.0	0.0
6053	2/5/20	France	6.0	0.0	0.0
6054	2/6/20	France	6.0	0.0	0.0
6055	2/7/20	France	6.0	0.0	0.0
6056	2/8/20	France	11.0	0.0	0.0
6057	2/9/20	France	11.0	0.0	0.0
6058	2/10/20	France	11.0	0.0	0.0
6059	2/11/20	France	11.0	0.0	0.0
6060	2/12/20	France	11.0	0.0	2.0
6061	2/13/20	France	11.0	0.0	2.0
6062	2/14/20	France	11.0	0.0	2.0
6063	2/15/20	France	12.0	1.0	4.0
6064	2/16/20	France	12.0	1.0	4.0
6065	2/17/20	France	12.0	1.0	4.0
6066	2/18/20	France	12.0	1.0	4.0
6067	2/19/20	France	12.0	1.0	4.0
6068	2/20/20	France	12.0	1.0	4.0
6069	2/21/20	France	12.0	1.0	4.0
6070	2/22/20	France	12.0	1.0	4.0
6071	2/23/20	France	12.0	1.0	4.0
6072	2/24/20	France	12.0	1.0	4.0
6073	2/25/20	France	14.0	1.0	11.0
6074	2/26/20	France	18.0	2.0	11.0
6075	2/27/20	France	38.0	2.0	11.0
6076	2/28/20	France	57.0	2.0	11.0
6077	2/29/20	France	100.0	2.0	12.0
6078	3/1/20	France	130.0	2.0	12.0
6079	3/2/20	France	191.0	3.0	12.0
6080	3/3/20	France	204.0	4.0	12.0
6081	3/4/20	France	288.0	4.0	12.0
6082	3/5/20	France	380.0	6.0	12.0
6083	3/6/20	France	656.0	9.0	12.0
6084	3/7/20	France	959.0	11.0	12.0
6085	3/8/20	France	1136.0	19.0	12.0
6086	3/9/20	France	1219.0	19.0	12.0
6087	3/10/20	France	1794.0	33.0	12.0
6088	3/11/20	France	2293.0	48.0	12.0
6089	3/12/20	France	2293.0	48.0	12.0
6090	3/13/20	France	3681.0	79.0	12.0
6091	3/14/20	France	4496.0	91.0	12.0
6092	3/15/20	France	4532.0	91.0	12.0
6093	3/16/20	France	6683.0	149.0	12.0
6094	3/17/20	France	7715.0	149.0	12.0
6095	3/18/20	France	9124.0	149.0	12.0
6096	3/19/20	France	10970.0	244.0	12.0
6097	3/20/20	France	12758.0	451.0	12.0
6098	3/21/20	France	14463.0	563.0	12.0
6099	3/22/20	France	16243.0	676.0	2206.0
6100	3/23/20	France	20123.0	862.0	2206.0
6101	3/24/20	France	22622.0	1102.0	3250.0
6102	3/25/20	France	25600.0	1333.0	3907.0
6103	3/26/20	France	29551.0	1698.0	4955.0
6104	3/27/20	France	33402.0	1997.0	5707.0
6105	3/28/20	France	38105.0	2317.0	5724.0
6106	3/29/20	France	40708.0	2611.0	7226.0
6107	3/30/20	France	45170.0	3030.0	7964.0
6108	3/31/20	France	52827.0	3532.0	9513.0
6109	4/1/20	France	57749.0	4414.0	11053.0
6110	4/2/20	France	59929.0	5398.0	12548.0
6111	4/3/20	France	65202.0	6520.0	14135.0
6112	4/4/20	France	69500.0	7574.0	15572.0
6113	4/5/20	France	71412.0	8093.0	16349.0
6114	4/6/20	France	75343.0	8926.0	17428.0
6115	4/7/20	France	79163.0	10343.0	19523.0
6116	4/8/20	France	83057.0	10887.0	21452.0
6117	4/9/20	France	87366.0	12228.0	23413.0
6118	4/10/20	France	91738.0	13215.0	25195.0
6119	4/11/20	France	94863.0	13851.0	26663.0
6120	4/12/20	France	121712.0	14412.0	27469.0
6121	4/13/20	France	125394.0	14986.0	28001.0
6122	4/14/20	France	130365.0	15748.0	29098.0
6123	4/15/20	France	133585.0	17188.0	31470.0
6124	4/16/20	France	146075.0	17941.0	33327.0
6125	4/17/20	France	148084.0	18703.0	35006.0
6126	4/18/20	France	148086.0	19345.0	36587.0
6127	4/19/20	France	153011.0	19744.0	37183.0
6128	4/20/20	France	155393.0	20292.0	38036.0
6129	4/21/20	France	158168.0	20829.0	39819.0
6130	4/22/20	France	155980.0	21373.0	41326.0
6131	4/23/20	France	158303.0	21889.0	42762.0
6132	4/24/20	France	159952.0	22279.0	44271.0
6133	4/25/20	France	161644.0	22648.0	45372.0
6134	4/26/20	France	162220.0	22890.0	45681.0
6135	4/27/20	France	165963.0	23327.0	46293.0
6136	4/28/20	France	169053.0	23694.0	47775.0
6137	4/29/20	France	166543.0	24121.0	49118.0
6138	1/22/20	Gabon	0.0	0.0	0.0
6139	1/23/20	Gabon	0.0	0.0	0.0
6140	1/24/20	Gabon	0.0	0.0	0.0
6141	1/25/20	Gabon	0.0	0.0	0.0
6142	1/26/20	Gabon	0.0	0.0	0.0
6143	1/27/20	Gabon	0.0	0.0	0.0
6144	1/28/20	Gabon	0.0	0.0	0.0
6145	1/29/20	Gabon	0.0	0.0	0.0
6146	1/30/20	Gabon	0.0	0.0	0.0
6147	1/31/20	Gabon	0.0	0.0	0.0
6148	2/1/20	Gabon	0.0	0.0	0.0
6149	2/2/20	Gabon	0.0	0.0	0.0
6150	2/3/20	Gabon	0.0	0.0	0.0
6151	2/4/20	Gabon	0.0	0.0	0.0
6152	2/5/20	Gabon	0.0	0.0	0.0
6153	2/6/20	Gabon	0.0	0.0	0.0
6154	2/7/20	Gabon	0.0	0.0	0.0
6155	2/8/20	Gabon	0.0	0.0	0.0
6156	2/9/20	Gabon	0.0	0.0	0.0
6157	2/10/20	Gabon	0.0	0.0	0.0
6158	2/11/20	Gabon	0.0	0.0	0.0
6159	2/12/20	Gabon	0.0	0.0	0.0
6160	2/13/20	Gabon	0.0	0.0	0.0
6161	2/14/20	Gabon	0.0	0.0	0.0
6162	2/15/20	Gabon	0.0	0.0	0.0
6163	2/16/20	Gabon	0.0	0.0	0.0
6164	2/17/20	Gabon	0.0	0.0	0.0
6165	2/18/20	Gabon	0.0	0.0	0.0
6166	2/19/20	Gabon	0.0	0.0	0.0
6167	2/20/20	Gabon	0.0	0.0	0.0
6168	2/21/20	Gabon	0.0	0.0	0.0
6169	2/22/20	Gabon	0.0	0.0	0.0
6170	2/23/20	Gabon	0.0	0.0	0.0
6171	2/24/20	Gabon	0.0	0.0	0.0
6172	2/25/20	Gabon	0.0	0.0	0.0
6173	2/26/20	Gabon	0.0	0.0	0.0
6174	2/27/20	Gabon	0.0	0.0	0.0
6175	2/28/20	Gabon	0.0	0.0	0.0
6176	2/29/20	Gabon	0.0	0.0	0.0
6177	3/1/20	Gabon	0.0	0.0	0.0
6178	3/2/20	Gabon	0.0	0.0	0.0
6179	3/3/20	Gabon	0.0	0.0	0.0
6180	3/4/20	Gabon	0.0	0.0	0.0
6181	3/5/20	Gabon	0.0	0.0	0.0
6182	3/6/20	Gabon	0.0	0.0	0.0
6183	3/7/20	Gabon	0.0	0.0	0.0
6184	3/8/20	Gabon	0.0	0.0	0.0
6185	3/9/20	Gabon	0.0	0.0	0.0
6186	3/10/20	Gabon	0.0	0.0	0.0
6187	3/11/20	Gabon	0.0	0.0	0.0
6188	3/12/20	Gabon	0.0	0.0	0.0
6189	3/13/20	Gabon	0.0	0.0	0.0
6190	3/14/20	Gabon	1.0	0.0	0.0
6191	3/15/20	Gabon	1.0	0.0	0.0
6192	3/16/20	Gabon	1.0	0.0	0.0
6193	3/17/20	Gabon	1.0	0.0	0.0
6194	3/18/20	Gabon	1.0	0.0	0.0
6195	3/19/20	Gabon	1.0	0.0	0.0
6196	3/20/20	Gabon	3.0	1.0	0.0
6197	3/21/20	Gabon	4.0	1.0	0.0
6198	3/22/20	Gabon	5.0	1.0	0.0
6199	3/23/20	Gabon	5.0	1.0	0.0
6200	3/24/20	Gabon	6.0	1.0	0.0
6201	3/25/20	Gabon	6.0	1.0	0.0
6202	3/26/20	Gabon	7.0	1.0	0.0
6203	3/27/20	Gabon	7.0	1.0	0.0
6204	3/28/20	Gabon	7.0	1.0	0.0
6205	3/29/20	Gabon	7.0	1.0	0.0
6206	3/30/20	Gabon	7.0	1.0	0.0
6207	3/31/20	Gabon	16.0	1.0	0.0
6208	4/1/20	Gabon	18.0	1.0	0.0
6209	4/2/20	Gabon	21.0	1.0	0.0
6210	4/3/20	Gabon	21.0	1.0	1.0
6211	4/4/20	Gabon	21.0	1.0	1.0
6212	4/5/20	Gabon	21.0	1.0	1.0
6213	4/6/20	Gabon	24.0	1.0	1.0
6214	4/7/20	Gabon	30.0	1.0	1.0
6215	4/8/20	Gabon	34.0	1.0	1.0
6216	4/9/20	Gabon	44.0	1.0	1.0
6217	4/10/20	Gabon	44.0	1.0	1.0
6218	4/11/20	Gabon	46.0	1.0	1.0
6219	4/12/20	Gabon	49.0	1.0	1.0
6220	4/13/20	Gabon	57.0	1.0	1.0
6221	4/14/20	Gabon	57.0	1.0	1.0
6222	4/15/20	Gabon	80.0	1.0	4.0
6223	4/16/20	Gabon	80.0	1.0	4.0
6224	4/17/20	Gabon	108.0	1.0	7.0
6225	4/18/20	Gabon	108.0	1.0	7.0
6226	4/19/20	Gabon	109.0	1.0	7.0
6227	4/20/20	Gabon	120.0	1.0	7.0
6228	4/21/20	Gabon	156.0	1.0	16.0
6229	4/22/20	Gabon	166.0	1.0	24.0
6230	4/23/20	Gabon	167.0	2.0	24.0
6231	4/24/20	Gabon	172.0	3.0	26.0
6232	4/25/20	Gabon	176.0	3.0	30.0
6233	4/26/20	Gabon	176.0	3.0	30.0
6234	4/27/20	Gabon	211.0	3.0	43.0
6235	4/28/20	Gabon	238.0	3.0	53.0
6236	4/29/20	Gabon	276.0	3.0	67.0
6237	1/22/20	Gambia	0.0	0.0	0.0
6238	1/23/20	Gambia	0.0	0.0	0.0
6239	1/24/20	Gambia	0.0	0.0	0.0
6240	1/25/20	Gambia	0.0	0.0	0.0
6241	1/26/20	Gambia	0.0	0.0	0.0
6242	1/27/20	Gambia	0.0	0.0	0.0
6243	1/28/20	Gambia	0.0	0.0	0.0
6244	1/29/20	Gambia	0.0	0.0	0.0
6245	1/30/20	Gambia	0.0	0.0	0.0
6246	1/31/20	Gambia	0.0	0.0	0.0
6247	2/1/20	Gambia	0.0	0.0	0.0
6248	2/2/20	Gambia	0.0	0.0	0.0
6249	2/3/20	Gambia	0.0	0.0	0.0
6250	2/4/20	Gambia	0.0	0.0	0.0
6251	2/5/20	Gambia	0.0	0.0	0.0
6252	2/6/20	Gambia	0.0	0.0	0.0
6253	2/7/20	Gambia	0.0	0.0	0.0
6254	2/8/20	Gambia	0.0	0.0	0.0
6255	2/9/20	Gambia	0.0	0.0	0.0
6256	2/10/20	Gambia	0.0	0.0	0.0
6257	2/11/20	Gambia	0.0	0.0	0.0
6258	2/12/20	Gambia	0.0	0.0	0.0
6259	2/13/20	Gambia	0.0	0.0	0.0
6260	2/14/20	Gambia	0.0	0.0	0.0
6261	2/15/20	Gambia	0.0	0.0	0.0
6262	2/16/20	Gambia	0.0	0.0	0.0
6263	2/17/20	Gambia	0.0	0.0	0.0
6264	2/18/20	Gambia	0.0	0.0	0.0
6265	2/19/20	Gambia	0.0	0.0	0.0
6266	2/20/20	Gambia	0.0	0.0	0.0
6267	2/21/20	Gambia	0.0	0.0	0.0
6268	2/22/20	Gambia	0.0	0.0	0.0
6269	2/23/20	Gambia	0.0	0.0	0.0
6270	2/24/20	Gambia	0.0	0.0	0.0
